-175.00000000,0.00009155
-174.65820312,0.00009499
-174.31640625,0.00009069
-173.97460938,0.00009011
-173.63281250,0.00009298
-173.29101562,0.00009585
-172.94921875,0.00009557
-172.60742188,0.00009212
-172.26562500,0.00009471
-171.92382812,0.00010647
-171.58203125,0.00010016
-171.24023438,0.00010217
-170.89843750,0.00009815
-170.55664062,0.00010274
-170.21484375,0.00010045
-169.87304688,0.00010733
-169.53125000,0.00010418
-169.18945312,0.00010332
-168.84765625,0.00011652
-168.50585938,0.00010045
-168.16406250,0.00012771
-167.82226562,0.00011853
-167.48046875,0.00011336
-167.13867188,0.00012254
-166.79687500,0.00011996
-166.45507812,0.00012914
-166.11328125,0.00013144
-165.77148438,0.00013575
-165.42968750,0.00012857
-165.08789062,0.00013144
-164.74609375,0.00012914
-164.40429688,0.00013488
-164.06250000,0.00015038
-163.72070312,0.00014149
-163.37890625,0.00014636
-163.03710938,0.00014091
-162.69531250,0.00015009
-162.35351562,0.00014378
-162.01171875,0.00016014
-161.66992188,0.00015641
-161.32812500,0.00016186
-160.98632812,0.00016416
-160.64453125,0.00017277
-160.30273438,0.00015957
-159.96093750,0.00017363
-159.61914062,0.00017535
-159.27734375,0.00018023
-158.93554688,0.00018281
-158.59375000,0.00019515
-158.25195312,0.00019458
-157.91015625,0.00018195
-157.56835938,0.00019946
-157.22656250,0.00018913
-156.88476562,0.00020721
-156.54296875,0.00022155
-156.20117188,0.00019630
-155.85937500,0.00020577
-155.51757812,0.00019228
-155.17578125,0.00020921
-154.83398438,0.00023045
-154.49218750,0.00022155
-154.15039062,0.00019716
-153.80859375,0.00020290
-153.46679688,0.00021295
-153.12500000,0.00022902
-152.78320312,0.00023074
-152.44140625,0.00021266
-152.09960938,0.00021237
-151.75781250,0.00022930
-151.41601562,0.00023877
-151.07421875,0.00023217
-150.73242188,0.00023791
-150.39062500,0.00023103
-150.04882812,0.00024566
-149.70703125,0.00023016
-149.36523438,0.00025083
-149.02343750,0.00025398
-148.68164062,0.00024423
-148.33984375,0.00024537
-147.99804688,0.00025284
-147.65625000,0.00026575
-147.31445312,0.00027436
